x,y,id
7.84503,47.983399,1281
11.033506,50.995793,1404
9.934082,51.566767,1262
9.934115,51.56676,1235
11.040889,50.983714,1518
11.036989,50.972641,1502
11.020961,50.985766,1472
9.924188299999999,51.567229999999995,1057
9.927653,51.523182,1305
9.9311666,51.5725249,1091
9.9474083,51.5394066,1072
9.951984999999999,51.5576733,1001
7.811118,48.010812,1289
7.807989,47.987382,1550
7.828386,47.972302,1405
11.045831,50.984834,1210
7.818248,48.018281,1452
7.813208,47.99092,1370
7.857902,48.023085,1498
7.827791,47.974393,1437
11.037199,50.972698,1328
9.940171,51.554003,1460
9.94662,51.544116599999995,1084
9.932699999999999,51.5423549,1015
11.012932,50.970338,1346
11.045425,50.972333,1341
11.037066,50.978819,1549
9.965353,51.52173,1360
11.033088,50.968652,1411
11.037673,50.972631,1350
9.943678,51.521602,1202
11.023917,50.978199,1533
9.941084,51.544,1225
9.9413883,51.5394283,1082
11.03265,50.974138,1420
7.860322,48.026502,1264
7.832354,47.99978,1484
9.9275183,51.5360349,1078
7.822903,48.006469,1491
9.938852,51.545085,1372
7.819608,48.019728,1513
9.9322733,51.5627066,1086
9.9475483,51.54309,1095
7.819332,48.016889,1336
9.9123816,51.538881599999996,1008
11.027184,50.965674,1488
11.010479,50.972429,1364
7.860311,48.026534,1294
7.811257,47.994003,1268
11.036744,50.97896,1398
9.934682,51.532414,1426
9.913402,51.538208,1213
11.036848,50.978973,1358
9.9322749,51.5232716,1032
7.8225,48.009268,1352
10.997972,50.960634,1432
7.82327,48.006348,1467
9.9395566,51.554629899999995,1014
9.952728,51.549111,1381
7.832221,47.999586,1316
11.016257,50.96894,1478
11.026611,51.002685,1400
9.960865,51.548211,1373
7.823972,48.0001,1351
9.943203,51.548333,1211
7.808465,48.009903,1273
7.863125,48.027377,1300
9.959737,51.523987,1272
9.950845,51.544138,1320
11.046724,50.977062,1397
7.820939,48.013947,1470
11.037102,50.97261,1451
7.845363,47.99159,1534
7.811011,47.993576,1537
11.013885,50.979244,1500
9.935005,51.574152,1490
11.018386,50.969538,1247
11.038653,50.977552,1435
7.819535,48.019812,1319
11.03731,50.986795,1423
7.786906,48.000999,1293
7.890274,47.988542,1303
11.056317,50.970972,1237
7.89397,47.986638,1298
7.860397,48.026513,1280
9.9360783,51.542055,1013
11.045312,50.959275,1205
9.914931,51.537157,1245
11.018698,50.996715,1509
11.042442,50.97825,1276
9.9563033,51.526406599999994,1055
11.016174,51.004758,1374
7.811169,48.010757,1312
9.9477833,51.5376,1075
9.936291,51.523724,1327
7.812577,47.993042,1282
9.946077,51.543818,1230
11.025987,50.972619,1337
11.039126,50.975758,1241
9.927009,51.565555,1395
7.813433,47.992902,1487
7.844697,47.989365,1224
9.937537,51.527957,1428
9.939342,51.565673,1416
7.895637,47.986838,1263
7.800792,47.988846,1308
7.85546,47.983809,1321
7.851021,47.985948,1274
9.95445,51.54472,1088
11.028155,50.970392,1226
11.044202,50.975789,1496
11.055819,50.968362,1542
11.045328,50.988541,1229
9.955984,51.545565,1206
11.022355,50.99019,1348
7.842851,47.997413,1546
11.03802,50.975967,1354
11.010333,50.972604,1200
9.927509,51.535926,1329
7.83502,48.011677,1485
7.789238,48.003557,1520
11.055441,50.968826,1469
9.950003299999999,51.546383299999995,1017
11.037948,50.972947,1425
7.835657,48.010899,1474
9.9390166,51.5211549,1036
9.930231599999999,51.5407716,1081
11.038707,50.973422,1353
9.9594933,51.519696599999996,1052
11.010166,50.965242,1260
11.041789,50.968432,1403
7.830139,47.972456,1528
7.832425,47.999743,1338
7.863047,48.027405,1317
11.009246,50.98051,1203
11.038408,50.978839,1219
9.92789,51.5364266,1046
11.038455,50.973021,1369
11.018303,50.982643,1463
9.947285,51.541639,1465
11.037009,50.972776,1446
9.9507583,51.5395233,1059
11.055418,50.968868,1304
9.9384733,51.5721316,1006
9.96302,51.514644999999994,1070
7.835019,48.011706,1499
7.829338,47.971866,1527
11.043709,50.975807,1201
11.061206,50.960776,1427
9.9467316,51.520134899999995,1018
9.937231,51.52127,1212
11.023931,50.97817,1330
9.9566083,51.511168299999994,1044
7.868709,48.002588,1501
11.019811,50.982998,1517
11.047656,50.973163,1269
9.93386,51.533291,1536
7.843642,47.99394,1516
7.84875,47.992065,1539
9.931936,51.524293,1361
11.043591,50.975801,1371
7.852176,48.002432,1523
9.956886599999999,51.5257716,1039
11.039914,50.971411,1393
7.863067,48.02741,1540
7.86953,47.988305,1322
7.83215,47.999555,1216
11.0322,50.976481,1297
7.818104,48.018309,1267
7.872585,47.992125,1410
9.9368216,51.53368,1043
9.9310633,51.571979899999995,1068
9.9419516,51.5363633,1025
11.035356,50.978207,1261
11.016726,50.972488,1233
11.043699,50.975783,1242
9.9336866,51.5716433,1096
11.054283,50.970554,1414
11.02951,50.962393,1515
9.932762,51.548738,1266
9.938293,51.545604,1390
7.85604,48.021532,1255
11.037137,50.988872,1402
7.844707,47.983326,1522
7.866768,48.004447,1458
9.9414249,51.529275,1010
11.045471,50.988597,1349
9.9520699,51.5576933,1027
7.817696,48.018518,1252
7.827656,48.009066,1290
11.023931,50.978206,1238
11.038216,50.979215,1343
11.055831,50.971088,1356
9.939892,51.5344,1431
9.9390283,51.5340966,1071
7.845024,48.032885,1257
11.015193,50.975414,1417
11.030959,50.968921,1489
7.831908,47.993079,1288
9.933907,51.534379,1429
11.048058,50.969970000000004,1240
9.93877,51.545242,1551
11.018341,50.982693,1234
11.015288,50.96939,1464
9.92868,51.521529,1231
7.890027,47.985875,1424
11.016331,50.979586,1457
11.036869,50.978818,1531
11.019518,50.972887,1332
7.840697,47.990586,1214
7.840863,47.998596,1406
9.94796,51.5477566,1060
11.037643,50.988533,1227
9.922517,51.567302,1277
9.9327233,51.5494583,1038
7.841377,47.999461,1438
7.866968,48.02043,1439
9.9328966,51.544714899999995,1002
7.84531,47.991591,1278
11.045367,50.98518,1204
11.043311,50.983289,1256
11.02727,50.991965,1302
11.024267,50.962478,1249
11.062456,50.956364,1384
9.965336599999999,51.5217549,1080
11.037485,50.97406,1362
11.018851,50.972351,1459
7.852606,48.002484,1314
7.814189,48.007266,1413
7.829352,47.971915,1454
9.945192,51.553602,1466
9.933998299999999,51.5267866,1049
9.945456,51.557369,1468
9.936163299999999,51.524848299999995,1065
11.037212,50.978777,1389
7.809346,48.011414,1493
9.960445,51.54812,1367
7.847475,47.989039,1450
11.023986,50.978179,1318
7.833593,47.98195,1265
11.035304,50.977839,1357
7.832384,47.99977,1504
9.953758,51.544264,1380
7.837742,48.000697,1455
9.9349166,51.5416466,1098
11.037043,50.972832,1313
11.029288,50.977587,1355
9.9315483,51.5478283,1073
7.830107,47.98552,1519
9.952079,51.557595,1461
9.9347066,51.545506599999996,1034
9.9450416,51.532271599999994,1030
11.038223,50.972533,1345
9.956741599999999,51.525891599999994,1019
9.936875,51.535262,1324
9.944359,51.536783,1342
9.937948,51.541349,1418
9.933583,51.561049,1394
7.842829,47.997308,1295
9.9436916,51.5244316,1005
11.025966,50.961648,1382
